	max(PC)	median(PC)	max(z)	median(z)
9065	0.004200396237130868	0.006182577098960156	0.07618772672902861	0.03124773038507929
9066	0.00420061708590986	0.006182713684230186	0.07621614929748742	0.0312573358544195
9067	0.004202221380554677	0.006182762380535304	0.07622156350116693	0.031266942884633525
9068	0.004205595434390613	0.006183495050284564	0.07630835169023581	0.0312950766170143
9069	0.0042096667329562295	0.0061892297129750515	0.07631398945889169	0.03130419206681073
9070	0.004212212079338304	0.0061896401877137245	0.07633151036113922	0.031321964472687515
9071	0.0042142643986725955	0.006191756926612916	0.07635634809596174	0.0313289905035093
9072	0.0042147035914675	0.0061971356208902085	0.07635881908546384	0.0313301406186387
9073	0.004217547880499936	0.006199079693455241	0.07636552387198385	0.031349925181070104
9074	0.004219617004481598	0.006200031465819489	0.07644786790790764	0.03135468179196742
9075	0.004222053351936804	0.0062038030229977295	0.07650274712132857	0.03136422275012511
9076	0.004224370784043466	0.00620673972165005	0.07658148307791088	0.03136507927613382
9077	0.00422557757999186	0.006208677427693704	0.076609079973014	0.031380463707519436
9078	0.0042291231388125105	0.0062089309919755795	0.07661821918725041	0.031391803437916574
9079	0.004231304473169538	0.006209680588766047	0.07674123618435578	0.03139493465944067
9080	0.004234036655825847	0.006212593605526366	0.07684778246170688	0.031403321447460886
9081	0.004236229979430358	0.00621311109831698	0.07684837974934976	0.03140371745509672
9082	0.004237997425477846	0.006213224556430747	0.0768536449316674	0.03140678006897707
9083	0.004239493204324624	0.006220958170773833	0.07685874581241088	0.03145940716806929
9084	0.004239996268074099	0.0062217640658200415	0.07686081320407838	0.03146040007271926
9085	0.004243480462231722	0.006222355306159867	0.07688194368250642	0.03147963943466882
9086	0.004244577702603863	0.006222600924572004	0.0769678346280738	0.03148729326033538
9087	0.004247391160792644	0.006226439165377448	0.07698413427958387	0.03151479204710167
9088	0.0042479759869214154	0.006226493000851015	0.07700183131592898	0.03151801969470826
9089	0.0042489260821981616	0.006227713224500893	0.07705857427916728	0.03153987997576896
9090	0.004251308535150334	0.006228296354314378	0.07708542363376748	0.03154363270793383
9091	0.004252138097148006	0.006228898767020234	0.07714568109963507	0.03154611843606644
9092	0.004253259278295923	0.006228947862853461	0.07718385678717156	0.031550503934238645
9093	0.0042545476993363866	0.0062289549821446955	0.07724726979922071	0.03155683250313589
9094	0.004255189875990785	0.006231879588400423	0.07728376071365502	0.03157104180407564
9095	0.004256724980387001	0.006235004198951566	0.07728379098047945	0.03158944403844262
9096	0.00425930177026722	0.006235911571747653	0.07730240254055848	0.03159985958460877
9097	0.004259909458114061	0.006236485737150703	0.07733043017833482	0.03161774477909951
9098	0.004261431717861159	0.00623662560169644	0.07734920202085244	0.03162256166371367
9099	0.004263144405260319	0.006237596522572801	0.07734933861535377	0.031628353879930224
9100	0.0042637466744083925	0.006242658344984912	0.07737143067301287	0.03166315386005633
9101	0.004263814898061756	0.0062447807736614805	0.07742233246646284	0.03167086151929846
9102	0.0042644274270555605	0.006247154569227338	0.07746383976859017	0.03169180461477577
9103	0.004266607082580014	0.006249881208433753	0.07748072310897426	0.031702783894607775
9104	0.004268411522673899	0.00625030550759903	0.07755349546286654	0.031702975418669586
9105	0.004269594451936908	0.006254309324741069	0.07765662138757538	0.03173023889646055
9106	0.004269986889026444	0.006257796512299655	0.07766462181911374	0.03177932274434875
9107	0.004272334956227124	0.006258699059546078	0.07768482698036107	0.03179346245118081
9108	0.004272631485053239	0.0062609797956690375	0.07769021128085639	0.031802971074142136
9109	0.004272672638505748	0.0062624210627186885	0.0777578368894722	0.03181022908579499
9110	0.004274292450227194	0.006263640579236273	0.07775809032607205	0.0318270375321461
9111	0.004276065802447359	0.006269015863168052	0.07780156623829504	0.03184780706668937
9112	0.004277006081267084	0.006269168330117253	0.07780894125333823	0.031863514384012415
9113	0.004277209223436448	0.00627230241391491	0.07785828144080753	0.031904028519096274
9114	0.004278849115238714	0.006277660401467301	0.07796348773729662	0.031904754457788814
9115	0.004278889597818043	0.006281101574313684	0.0779861232984253	0.03198048617685714
9116	0.004279706468489986	0.006282094047932592	0.07799745437866833	0.032003834515220146
9117	0.0042797430818208426	0.0062876800716092016	0.07801929462914625	0.032012155820587467
9118	0.004280239750582461	0.006287908937705854	0.0781571690911862	0.03202424965804216
9119	0.004281476414702998	0.0062887826887921775	0.07821438424370691	0.032062339244198046
9120	0.004286991686163076	0.006290765597259244	0.07825026710633107	0.03207660065381649
9121	0.004287494209436898	0.006291182393652707	0.07828347728881169	0.03207666825162516
9122	0.004289697385934849	0.006291553184581843	0.07834057798535085	0.03208786338719476
9123	0.004291324187548121	0.006296064837056513	0.07840161416212223	0.0320886574945575
9124	0.00429279945644555	0.006296657365172494	0.07841641919455129	0.032089613360953735
9125	0.0042937801904858915	0.006300023469494017	0.07843066437294374	0.0321261753286827
9126	0.004295209933523955	0.006301455654987869	0.07863008652409607	0.032128484162790315
9127	0.004296277827740808	0.006304167181964068	0.07866225319307406	0.03213516454300299
9128	0.004298675864383138	0.006310765117654835	0.07868151464212027	0.0321630142860326
9129	0.0042998453729784225	0.006313137339926904	0.07875431026877201	0.032188916056194006
9130	0.004304298878750609	0.0063136293420897206	0.07881373355998189	0.03220650688836285
9131	0.004305783024093636	0.006316719651021319	0.07881996731191487	0.03221281781877278
9132	0.004309036896220871	0.006319360140326939	0.07890318871771058	0.032239549322876815
9133	0.004312374717508921	0.006321902303028289	0.07907893083734938	0.032240545902642914
9134	0.004314665526369461	0.006322187519952872	0.07910901801790696	0.03224306300083799
9135	0.004316020874555462	0.0063249472204753385	0.07912784043742803	0.03224707504454238
9136	0.004320256371319475	0.006325147000837639	0.07912855202817412	0.03225497432166109
9137	0.0043307053227706165	0.006327693356879377	0.07916640019739454	0.03227956242514493
9138	0.004332699322325866	0.006329746340024908	0.07922065082196834	0.032290688560277225
9139	0.004338179557231786	0.006330640261528438	0.07922471729659425	0.03233836241115722
9140	0.004341956380546375	0.006331187260926728	0.07927226942779676	0.032363253584355885
9141	0.004342190436401905	0.0063361491518990915	0.07927839310331576	0.0323758515168454
9142	0.004345122371417934	0.0063373174802318025	0.07932639861319536	0.032390746996035294
9143	0.004346790191923752	0.006338615171600346	0.07935889703088528	0.03239317282502316
9144	0.004347505363702872	0.006339280574805137	0.07937899377370053	0.03239454406067027
9145	0.004350130967921823	0.0063405224773302165	0.07945199062113167	0.0324276365272098
9146	0.004353305061613433	0.006341752421316446	0.07949263354106942	0.03243009087152257
9147	0.004356583624997687	0.006342370346302174	0.07954871454470355	0.03243661217342265
9148	0.004358636864756493	0.006343035645298076	0.0795813964334839	0.03247227653711959
9149	0.004365225729973501	0.006343298662589378	0.07958550416070839	0.03250118618879795
9150	0.004367308102110831	0.0063465110808964	0.07964635477449458	0.032504972458582
9151	0.004367587577148121	0.006351681359285918	0.07979386815115465	0.03251161712119516
9152	0.004369720437689096	0.006351726664780552	0.07984969362974398	0.032550349753578636
9153	0.004372100229038034	0.006353258835955404	0.07989208983741682	0.03257838060179158
9154	0.004373242180032278	0.006361145115491526	0.07989259191797222	0.0325814774939502
9155	0.00437536953957492	0.006361802837440811	0.07993176921093136	0.03258330919735807
9156	0.004376312213126609	0.006370089117297993	0.07998129263129623	0.0325837222224016
9157	0.004376762178318493	0.006373388404932442	0.08000006045787914	0.03259465268709469
9158	0.004381826417587934	0.006374866901739384	0.08000787752090663	0.03263053810791233
9159	0.004382107436968599	0.006375532327725364	0.08001144887576216	0.03263083114525513
9160	0.004384998417948248	0.006377195334450789	0.08006765556404798	0.03266260756283069
9161	0.0043860853116748245	0.006382426222828768	0.08006801992285886	0.032672504616899044
9162	0.004386856412434578	0.006386185705240521	0.08020684095066836	0.03267431362776373
9163	0.00438901545758087	0.006387336743923508	0.08020889070230336	0.03268522427972312
9164	0.004389046582776998	0.006388427545278403	0.08026722019377054	0.03271953808275299
9165	0.004390188657896827	0.006388629179172571	0.08028565941179176	0.03272969521360819
9166	0.004391206245683649	0.0063903564888757244	0.0803659436761502	0.03273421701297582
9167	0.004392221923915763	0.00639359845433924	0.08041515499159868	0.032775507522868876
9168	0.0043938944877756295	0.006393669465165551	0.08043190210528632	0.03279115497513786
9169	0.004394283309313374	0.006393897030677366	0.08043400331700606	0.032801197864084364
9170	0.004395318332920892	0.00639398725313642	0.0804453536631976	0.03280770459931763
9171	0.004399430510867464	0.006399904623592807	0.08046827327958408	0.03283477492544332
9172	0.004400321959014502	0.006401414573676741	0.08052093161288976	0.03284707063962269
9173	0.004400724102432462	0.006403875130434994	0.0805332430031577	0.03292084839468675
9174	0.004400733896214969	0.0064049616317957015	0.0805716853263983	0.03294989934311467
9175	0.00440330417734257	0.006405134613010198	0.08060017193948524	0.03295240886586322
9176	0.004406550429905487	0.006407235375428892	0.08060926895206777	0.0329785776752341
9177	0.004420370282611338	0.006408000184672373	0.0806129811215116	0.03299155951826486
9178	0.004423181448285228	0.006412381300843201	0.08063833331797135	0.03302131860703776
9179	0.004428027218769163	0.006421766158944318	0.08063883435818246	0.03305778072987027
9180	0.004428482398312266	0.006423143899648849	0.08070220196202461	0.0330702742621229
9181	0.004430776292431929	0.006424199455424004	0.08071911996775379	0.03307988941229675
9182	0.004431085743577365	0.006434585600493788	0.08076871323091407	0.03309892081661456
9183	0.004431322165915507	0.006439327604710908	0.08081160801317565	0.03310541244479445
9184	0.004439924963438669	0.006440480782156817	0.08090715869367393	0.03311769741244202
9185	0.004440323563582363	0.0064438418431477795	0.08091329543641777	0.033138134759748
9186	0.004446339274293995	0.006445132231146587	0.0809865012703031	0.03314094323132309
9187	0.004451868248704696	0.006447719460628174	0.08105006912823244	0.03317108954072952
9188	0.004452152740277652	0.006448396649167935	0.08115478976795189	0.03320376727830918
9189	0.004455521414217933	0.006449135536631888	0.08119409126528554	0.033220146172272626
9190	0.004457918819721889	0.006451169329029937	0.08123145741840083	0.03322829432712112
9191	0.004462184307055636	0.006451748383971424	0.08128325013597888	0.03323609829269994
9192	0.00446835808345673	0.006456197261416817	0.08138315447967845	0.033244674344492256
9193	0.004469452638152715	0.006461065483458907	0.08142772730071367	0.033298040765483525
9194	0.004469502152468721	0.006462707765586925	0.08145619859202137	0.03330578013452043
9195	0.004470678387354914	0.006465019068771817	0.08149586728191728	0.033309007537175736
9196	0.004472949196639292	0.00646529672607301	0.08153934043799768	0.03332130826239718
9197	0.004477910557763706	0.00646938458092978	0.08163720587532718	0.0333479588245663
9198	0.0044787518026183715	0.0064753879850594775	0.08168907332431903	0.03334896459417748
9199	0.004478882456119753	0.006480847832223066	0.08169747737734731	0.03335321930527758
9200	0.004481040590966174	0.006484107386078471	0.08171257458779414	0.03335350192385066
9201	0.004486258720145971	0.00648771277291995	0.08178716741296226	0.0333771859179215
9202	0.004487290634612857	0.00648948482626531	0.08179144027760256	0.033380852657992954
9203	0.004487580173125932	0.006490742083437357	0.08181893732382048	0.03343341823247099
9204	0.0044950860879309894	0.006491621923467869	0.08189403836833388	0.03343687603393624
9205	0.004496720804191049	0.006494586991842674	0.08192063635504834	0.03344527526071515
9206	0.004497989830055022	0.00649774826393177	0.08194072348650015	0.03345821533275427
9207	0.004498491364449507	0.006501484294693065	0.08200778672221216	0.03346112860854648
9208	0.004498906018250943	0.006504039916495926	0.08201957682074779	0.033474806353881184
9209	0.00450246052085519	0.006504160794035964	0.08202472595737906	0.03347674552231542
9210	0.004503563430883829	0.006505605182095926	0.08214461248767016	0.03349116841166898
9211	0.004505566340055023	0.006506734106709551	0.08215883962532873	0.0334978539490561
9212	0.004506264938603685	0.006508184698667834	0.08218103506514203	0.03353836107924351
9213	0.004507902260493123	0.00650855338058373	0.08220552039431142	0.033552460344968976
9214	0.004509234619154209	0.0065143192220455184	0.08221340799471231	0.03355459137316199
9215	0.004509937317234569	0.006518556999276989	0.08235726701020839	0.033564728474809465
9216	0.004510161531305368	0.006522453874049138	0.08237052779838709	0.03357680401795421
9217	0.004514840064802045	0.0065230736787969795	0.08238885465319155	0.033603930641743586
9218	0.004518527288421153	0.006525025061768041	0.08250317141206372	0.03360760119412579
9219	0.004518546024642949	0.006526878582111999	0.08258282048752391	0.0336201329487988
9220	0.004519326926089662	0.0065297141813716805	0.08262918372133994	0.03362986175519074
9221	0.0045197586528261235	0.006537822152353408	0.08264843298919906	0.033665563008162785
9222	0.004522090933460931	0.006538636167615082	0.08267698707304082	0.03367152622585507
9223	0.004522172713231982	0.006539470902861229	0.08271585107021494	0.033692747134765395
9224	0.004523544721118955	0.006548207558284155	0.08281115627747421	0.03371663229752503
9225	0.004527462913166951	0.006549922394958734	0.08285710425656798	0.03372497137012681
9226	0.004528431039124317	0.006552048086988782	0.08286477429839101	0.033731012189721854
9227	0.004532846601119999	0.006553939095511859	0.08286642467793345	0.033737747813722886
9228	0.0045341252437260775	0.006558072521026666	0.0828732533158708	0.03374396877373895
9229	0.004545272053757056	0.006559975875448529	0.08290818924372788	0.033746764136560484
9230	0.004552571333059315	0.006560641573333701	0.08294559336379922	0.033750210542973245
9231	0.004566744354022144	0.0065645643491239625	0.08297145642072637	0.03376848882338072
9232	0.004569127811893364	0.006566534629390872	0.08300555751496713	0.03380909877159331
9233	0.004571333378906354	0.006568583634068455	0.08304960801462638	0.033812712705973705
9234	0.004575727627015083	0.006571692632038308	0.08305613217848891	0.03384520473159121
9235	0.004577457046540473	0.00657401102607936	0.08309792192507566	0.033847039956042824
9236	0.004583376183565789	0.006574471766259299	0.08312011357995285	0.0338687022500401
9237	0.0045873386178571784	0.006578595126445139	0.0832090008696217	0.033891292910211236
9238	0.004587374089179608	0.0065791686454561085	0.08325287801981227	0.033903742532046206
9239	0.004588749571451584	0.006584251626763633	0.08326581085044309	0.033909016900555825
9240	0.004588859011585519	0.0065857597025561695	0.08326880936807189	0.03391464549277369
9241	0.004589489851553963	0.006593078368499603	0.08332563531489023	0.033919280637903365
9242	0.004590403773051853	0.006596787839941998	0.08334525521970788	0.0339352030886832
9243	0.004592820637326732	0.006602315636745279	0.08341503100469567	0.033974364697716274
9244	0.004593910216760132	0.006604575088908125	0.08348756445628687	0.034003848302552986
9245	0.004596652929668621	0.006607851054083432	0.08351323939254993	0.03401715286653441
9246	0.004597299484458162	0.006609486298291322	0.0835181614243633	0.034020541652381595
9247	0.00460057861551369	0.00661535736351352	0.08353079140341658	0.03405872439357983
9248	0.004602901046687876	0.006616018962823095	0.08355365942373898	0.034063252285978764
9249	0.004608550873762857	0.006618225557970488	0.0836657309873592	0.0340781822855806
9250	0.004609377805271367	0.006620120713155474	0.08367725387768891	0.03407905658381927
9251	0.004609697783732908	0.006623658745975399	0.08371365244648436	0.03412085807009824
9252	0.004610491313310188	0.00662409917083681	0.08375580059760543	0.03413484868071545
9253	0.004610663595729089	0.00662513618689156	0.08388866307222766	0.03415073135168967
9254	0.004615861442419067	0.006625956142121312	0.0838979739674794	0.03416124275046054
9255	0.0046167408735443335	0.006632005204587531	0.08397218298055481	0.034163342410302146
9256	0.004618575444128064	0.0066334889092234655	0.08400183987538663	0.034175066690278554
9257	0.004624880379430043	0.00663665338618666	0.08403409032952247	0.03417546095078948
9258	0.004626417985630785	0.00663718676788224	0.08406010681180462	0.034213315540472994
9259	0.004627807340473227	0.006639789408929182	0.08414740027489644	0.03422964507584318
9260	0.004630996540844804	0.006643795405994706	0.08420158244957787	0.034251608021747294
9261	0.004635581807728618	0.0066579432431879484	0.08426833035287874	0.034320600627907094
9262	0.0046364463320271165	0.006658660129892498	0.08434363658221296	0.03432742654519592
9263	0.004638606678312524	0.006661064286769167	0.08435760182727052	0.03433254305393297
9264	0.0046415364445114415	0.006666311857876674	0.08437112080758935	0.03437579668577278
9265	0.00464737612102754	0.006668735068331736	0.08438252635372172	0.034409811354657927
9266	0.004648489403633566	0.006672800310034451	0.08439117313132462	0.03446250529215056
9267	0.004653227386473014	0.006672834910335422	0.08443449064891904	0.03446914888118916
9268	0.004656009711061577	0.006675419249380603	0.08449583975365853	0.03448327663663701
9269	0.0046567079457831735	0.0066788436113093055	0.08450115298052116	0.03448355044879986
9270	0.004656892453624048	0.006679103836161758	0.08451950309064458	0.03449537323857893
9271	0.004659949640937464	0.0066824208522749	0.08455131856810312	0.034517885479789005
9272	0.004660613964963481	0.006687817116858695	0.08463647865430964	0.034532325344094214
9273	0.004663054150201066	0.006689178906665434	0.08470405790387175	0.0345345415937815
9274	0.004663584150503913	0.00669203559585798	0.08475398770803494	0.034564133180146756
9275	0.00466726623650195	0.006692480335011915	0.0847786219061986	0.03457350025362168
9276	0.004669891733598166	0.006694741838153148	0.08485443331131977	0.03458238115983333
9277	0.004670208901362804	0.006699353818974229	0.08488869464208637	0.03461817059407172
9278	0.0046724263564556275	0.006700206389444942	0.08496534531056212	0.0346837385576579
9279	0.004672934580400753	0.006703487731838974	0.08497299854910159	0.03470494600453197
9280	0.004673331356493875	0.006704429980653634	0.0850245191467781	0.03471577058939515
9281	0.004673781544410699	0.006710751104972434	0.08509256283488381	0.034725412852089244
9282	0.0046738200372316244	0.00673033882337941	0.08509722719324538	0.03473315357500929
9283	0.004676649447429527	0.006732343309259441	0.08515982867605862	0.0347466785235965
9284	0.00467705729563023	0.006738795655454164	0.08518466625111504	0.034783933398575766
9285	0.004679193906372153	0.0067571979149386036	0.08528650512894534	0.03478717764085208
9286	0.004679758342715993	0.006758341612573481	0.08535580282889284	0.034792561879888176
9287	0.004682304516841921	0.00675946265738929	0.08536838799656214	0.03481322904467281
9288	0.004686561429314251	0.006775383877603569	0.08539225940396279	0.03481421582669968
9289	0.00469110839546813	0.006787228114058951	0.08543158744629592	0.03482479586721736
9290	0.004692592476837007	0.0067960090329528145	0.08547867193004792	0.034860016573423726
9291	0.0046938787485161105	0.006796282343857714	0.08557287585208861	0.03487414214350343
9292	0.004695216384992931	0.006801782437679933	0.08558961050283809	0.03487567236412921
9293	0.004699483456894226	0.006804185320220655	0.08562252856031145	0.03488359049797171
9294	0.004700982011533453	0.006804871577275761	0.0856417415118448	0.03491270848124747
9295	0.004702362769762877	0.006807180537362845	0.08568299252477048	0.034948882038910736
9296	0.004703187636042921	0.0068134223140620745	0.0856891091918791	0.03496187710666659
9297	0.004706423158906058	0.006816195570129661	0.0857173549612673	0.03497042202987204
9298	0.004712244951122957	0.006819046003641608	0.08573963193021895	0.03498282476782133
9299	0.004712622587306347	0.006820263455243109	0.0857459290999746	0.035007487654380706
9300	0.0047131276683836775	0.0068225961200429775	0.08580919477612231	0.03501247423128018
9301	0.004715644255368601	0.006827248966397052	0.08581557606105021	0.03501296571569377
9302	0.004716770441664123	0.006828064324193979	0.0858362200959914	0.035022648282790725
9303	0.004717333594623868	0.006828240900501598	0.08584835668522817	0.03508315377757977
9304	0.00471757766330854	0.0068291181740242485	0.0858643456979963	0.035107825636369314
9305	0.004721998559730739	0.006829646011002303	0.08591746948411184	0.03511736486861286
9306	0.0047225449269952865	0.006829891381111737	0.08594746048156883	0.03519354153880033
9307	0.004723796408291158	0.006830359517324818	0.08596364912125358	0.03519517728672121
9308	0.004725232714450611	0.006831071336985526	0.08616575995789545	0.035215853710306645
9309	0.00472587966203458	0.006831607733095721	0.08621450030343641	0.035223254137087975
9310	0.004731156415863199	0.006832874627386708	0.08622877774422098	0.03523268878865197
9311	0.004731872777821094	0.006837008543182976	0.08627412462943738	0.03526130303673639
9312	0.004735949104590956	0.006837124162935623	0.08630191376217913	0.03526331703889158
9313	0.004739818735551921	0.006839727482787135	0.08649209976040446	0.03530394175202316
9314	0.004741332344946622	0.006842467554159079	0.08653471879278792	0.03531119971908262
9315	0.004741671770097153	0.006843086049277643	0.08654045341296893	0.03532658716401543
9316	0.004743378608595484	0.006843172072777577	0.08655895439103584	0.03532871383271541
9317	0.004743722205769052	0.0068440699270236535	0.08657420077412115	0.03535390234160113
9318	0.0047476289558144435	0.006846149443338107	0.08659133611216208	0.035362149750531355
9319	0.004747892583456969	0.00684715761897454	0.08662298515177627	0.03537379158845967
9320	0.0047489280627209226	0.0068485998903964965	0.08664330370833863	0.03539273835423536
9321	0.004754982726303872	0.0068487726771765	0.08665203889363289	0.035429902304956136
9322	0.004755444843403186	0.00685020817305064	0.08685832089853515	0.035442862966965
9323	0.004755625131282448	0.006852766897852929	0.08686856585672517	0.035451826379990656
9324	0.004757731038720209	0.006853790134767694	0.0868780580938038	0.035463902222399375
9325	0.004758667197202504	0.006854688708353304	0.08694190735534954	0.035481544098642945
9326	0.004768063548070035	0.006855942023334666	0.086948601872216	0.03548607621743484
9327	0.004770176944138588	0.006858450947133339	0.08702220992200112	0.03549178103168464
9328	0.0047706185920961975	0.00686135660089616	0.0870845045716729	0.03553733592905327
9329	0.004773211542649685	0.006861810433819853	0.08708661277014625	0.035575250171657025
9330	0.004779645287411621	0.006864057527771104	0.08709369939746088	0.035592866739637054
9331	0.004783864824099146	0.006868258898911572	0.0871199688482966	0.0355993905714176
9332	0.004789950942037488	0.006869534722882618	0.0871229091892672	0.03560903536473094
9333	0.004792943287148912	0.006870227069572528	0.0871475897905776	0.035672616117654876
9334	0.004793522517740746	0.006871515617997523	0.08715546648121529	0.03569322871810758
9335	0.004794859054211249	0.0068733264846875895	0.08720759766482321	0.03569777109805509
9336	0.00479551715005791	0.0068820744261235915	0.08721913858950105	0.035709421723393954
9337	0.00479936034488691	0.00688524121853887	0.08722514640617816	0.03574478950251643
9338	0.0048048980762697025	0.006885395460390657	0.08722877995917827	0.03574997933936144
9339	0.004812570387643638	0.006890123244629932	0.08730270116605118	0.035751074893477855
9340	0.004813278022774413	0.006890598537562917	0.0873232346894446	0.03576955685552334
9341	0.004813582844014238	0.006898024219109221	0.08733920621705737	0.03578371910389688
9342	0.0048164154204624636	0.006900752132587659	0.08747467331497306	0.03579652489786425
9343	0.004818488813735989	0.006908198319433076	0.08752691594057677	0.03580393119546991
9344	0.004818802874408756	0.006909135495114098	0.08754316166329447	0.035830007270510576
9345	0.004828063571963029	0.006910333667123134	0.08766662139011491	0.03584732610336789
9346	0.004828950856233711	0.006912139097700972	0.08780546735441727	0.035855739050041545
9347	0.004830435819687872	0.006920255113158837	0.0878094736539038	0.03588908388676346
9348	0.00483071115313779	0.006926125226021963	0.08783823810698826	0.035899558626063574
9349	0.004832922180769994	0.0069365958825543615	0.08784080928253614	0.03590062669245794
9350	0.004834019527297731	0.006943998529560321	0.08795244508164397	0.03590367648795767
9351	0.004838796259368805	0.006949858988927903	0.08798221287058307	0.0359076068281796
9352	0.004839578201708048	0.006950428482383829	0.08799387403581291	0.03590948264271635
9353	0.004851608025173928	0.006952212633231515	0.08800305193100055	0.035920493928688194
9354	0.004852970315908268	0.006958106856965638	0.08805130395798778	0.035966876234329016
9355	0.004853019088413247	0.006960269979833464	0.0880558219839805	0.035968716530899246
9356	0.004854242884438266	0.006963090851447499	0.08806733002677745	0.03598470691715658
9357	0.004854966882025179	0.006966260405116963	0.08811775006373763	0.0359876835523544
9358	0.004857105959122933	0.006966317128945675	0.08812961882052477	0.035997560510533766
9359	0.0048593194286877224	0.006970361669034137	0.0883000757242339	0.03601097501926164
9360	0.004861256102136787	0.006976787718179193	0.0883170810635131	0.03601980552512564
9361	0.004863476895557053	0.006978420091192872	0.08841358453006534	0.03603719977789391
9362	0.004864349100966687	0.0069884745058866535	0.0884298183681521	0.036056314078691615
9363	0.004864407072134801	0.0069893017517056715	0.08845808287848968	0.0360780778619444
9364	0.0048653586655025205	0.00698958029852847	0.08860247958269679	0.03608393376346017
9365	0.004867877122316806	0.006993030240556518	0.08862792096240175	0.03608887555900499
9366	0.004869691330511842	0.006998103336662342	0.08862965876480867	0.03609030121947306
9367	0.004871568811759135	0.007004084958122389	0.08864037996247685	0.03611871972853158
9368	0.004871870794807495	0.007006292493482386	0.08867186659051098	0.03617706541601139
9369	0.004873201188889592	0.007007789065914679	0.08868624707945645	0.03620712161987507
9370	0.0048754378783825835	0.0070091774733262655	0.08869800157675263	0.03621160761924712
9371	0.004875560470921058	0.007013650485685662	0.0887438619982178	0.036250192918716465
9372	0.0048796588753149735	0.0070164361120120255	0.08878836049603599	0.036271081161212644
9373	0.004889800605941708	0.007017517877089381	0.08879350692603959	0.03628881415409657
9374	0.004890734311876515	0.007023553842601525	0.08881335686441713	0.036295153726658314
9375	0.004890927918875311	0.007035810160243622	0.08883677820258996	0.03630201920335451
9376	0.004893316633870243	0.007042828475217337	0.08888558407771276	0.03633666063754487
9377	0.00489548984307862	0.007044381804634433	0.08889153219421563	0.03634177165513562
9378	0.004895690659359916	0.007050731351916535	0.08891226525858514	0.036352492379160016
9379	0.00489755674574352	0.0070540711393665845	0.08895489234823871	0.036355826702355196
9380	0.0048979000829974095	0.007066758554118258	0.08898645777395207	0.036360362992627154
9381	0.00489843549909997	0.007073930972059455	0.08901776690335095	0.0363629064722261
9382	0.004903912565486176	0.007077200035793062	0.0890412665564592	0.036467451801039254
9383	0.004904994598949156	0.007078313019262095	0.08904458589947015	0.03647695169065203
9384	0.004905627011211664	0.007081635907334046	0.08907894801433373	0.03647835975377834
9385	0.0049078234657132565	0.007082619123512464	0.08913921878975599	0.03650357304027295
9386	0.004914850930597178	0.007085659853773074	0.08918363670157414	0.036542084586018764
9387	0.0049157482208267	0.007092893439010978	0.08919308878003553	0.03655963144495597
9388	0.004918328222428393	0.00709418341911653	0.08924652828116506	0.03657090598137124
9389	0.0049223109107928275	0.007102549771252712	0.08924760608886773	0.03658741342955987
9390	0.0049251417894833815	0.007103931680533736	0.08927724170923605	0.03662732794340638
9391	0.004926278674448748	0.00710869794994564	0.08928640805524662	0.03663714172748691
9392	0.004929962231057438	0.007110166933295055	0.08934132029412563	0.03664099820823209
9393	0.0049307375413954035	0.0071150178381842715	0.08940170389508818	0.036648218618518726
9394	0.0049324274386492225	0.00711776845123465	0.08945675500365592	0.03669257158449467
9395	0.004937031836171504	0.00711929172353145	0.0894894422117015	0.036698939408983465
9396	0.004937647155759887	0.007119681113074268	0.08949519529502346	0.036707360909267794
9397	0.004940812637797708	0.007121677699564609	0.0896967164955951	0.03671592707617675
9398	0.004941152013598765	0.007127449876251421	0.0898378486480397	0.036716901207839714
9399	0.004942354504903174	0.00712969290005379	0.08989585115221586	0.03672136669243569
9400	0.004947993331523967	0.007131736291899116	0.08990466338721911	0.036734067891782664
9401	0.004950137391401995	0.007132535987330562	0.0899198251155345	0.03673466963205249
9402	0.00495313629724032	0.007133229341432077	0.08992246222093637	0.03676363628538822
9403	0.00495668437206265	0.007135362337939731	0.08993481269197512	0.03676611999662568
9404	0.00496022389603205	0.007140988854314433	0.08995056962693328	0.036829579415100094
9405	0.004960971989012396	0.007141687856323771	0.08997731758123355	0.036849746144433176
9406	0.0049614239330622815	0.0071517983776162464	0.09003485072999394	0.036886058317893225
9407	0.004961638275187396	0.007152577305002678	0.09010971885571985	0.03690958245979235
9408	0.004962575975204924	0.007153802943019372	0.09013210652768801	0.036913948728442954
9409	0.004967794805700357	0.007155052816060305	0.09013300661500136	0.036932803051385486
9410	0.004972274046366316	0.007158682167728955	0.09018170701828611	0.03694040193133592
9411	0.004973487044642175	0.007160013689673617	0.0902269598128346	0.036952834997812455
9412	0.0049735569515825424	0.007167054548276234	0.09026328638573923	0.03696635716919035
9413	0.0049749098741319435	0.007176700050412448	0.09039350469560142	0.03697411941598759
9414	0.0049750070608684804	0.007178945070752826	0.09041520837313413	0.03698228540774868
9415	0.004978174814857969	0.007179054131447553	0.09041699855814152	0.036986445012086616
9416	0.004979071191257741	0.007184345723444294	0.09042953263331775	0.03703301054571306
9417	0.0049806751226718505	0.007185084068848047	0.09052849259149111	0.037046791840873276
9418	0.004983469347773361	0.0071903706311883114	0.09063947380423876	0.0370583032715244
9419	0.004983998925132341	0.007192281449800402	0.09077307753134803	0.03706026243952008
9420	0.004988009792545103	0.007192515633159787	0.09083957319784831	0.037060537458418544
